Order_ID,Ship_Date,Ship_Mode,Delivery_Days,Shipping_Cost,Shipping_Cost_Category,Ship_Year,Ship_Month,Ship_Day
CA-2013-VB21745140-41601,2013-11-27,Standard Class,4,19.0,High,2013,11,27
ID-2015-MS17770118-42171,2015-06-18,Second Class,2,1.0,Low,2015,6,18
KZ-2012-MM805568-41109,2012-07-19,Same Day,0,1.0,Low,2012,7,19
NI-2014-MM805595-41730,2014-04-06,Standard Class,5,1.0,Low,2014,4,6
TX-2013-MK8160135-41276,2013-01-02,Same Day,0,1.0,Low,2013,1,2
IN-2014-NW1840027-41872,2014-08-25,Standard Class,4,1.0,Low,2014,8,25
UZ-2015-NM8520142-42211,2015-07-30,Standard Class,4,1.0,Low,2015,7,30
ES-2015-ON1871548-42318,2015-11-15,Standard Class,5,1.0,Low,2015,11,15
CA-2014-VB21745140-41971,2014-12-01,First Class,3,14.0,Medium,2014,12,1
CA-2015-VB21745140-42072,2015-03-12,First Class,3,3.0,Low,2015,3,12
IT-2012-RB1957091-41240,2012-12-02,Second Class,5,1.0,Low,2012,12,2
CA-2013-VB21745140-41472,2013-07-24,Standard Class,7,1.0,Low,2013,7,24
CA-2013-VB21745140-41472,2013-07-24,Standard Class,7,1.0,Low,2013,7,24
IN-2015-SC2030558-42283,2015-10-10,Standard Class,4,1.0,Low,2015,10,10
NI-2012-SH1039595-41129,2012-08-14,Standard Class,6,1.0,Low,2012,8,14
NI-2015-SP1062095-42230,2015-08-18,Standard Class,4,1.0,Low,2015,8,18
ES-2013-SC2072548-41454,2013-07-04,Standard Class,5,1.0,Low,2013,7,4
CA-2015-VB21745140-42315,2015-11-11,Standard Class,4,1.0,Low,2015,11,11
CA-2013-VB21745140-41601,2013-11-27,Standard Class,4,1.0,Low,2013,11,27
CA-2013-VB21745140-41601,2013-11-27,Standard Class,4,1.0,Low,2013,11,27
NI-2015-TC1098095-42033,2015-01-29,Same Day,0,1.0,Low,2015,1,29
CA-2013-VP21760140-41423,2013-05-31,First Class,2,52.0,High,2013,5,31
NI-2013-VD1167095-41331,2013-03-05,Standard Class,7,1.0,Low,2013,3,5
KG-2013-VM1168570-41383,2013-04-25,Standard Class,6,1.0,Low,2013,4,25
US-2012-CC1222018-41202,2012-10-26,Standard Class,6,1.0,Low,2012,10,26
MX-2015-TC2129539-42228,2015-08-16,Second Class,4,1.0,Low,2015,8,16
MX-2013-SC2030593-41571,2013-10-28,Standard Class,4,1.0,Low,2013,10,28
US-2015-SS20410143-42248,2015-09-06,Second Class,5,1.0,Low,2015,9,6
MX-2015-BT1148551-42272,2015-09-29,Second Class,4,1.0,Low,2015,9,29
MX-2015-VT2170018-42012,2015-01-13,Standard Class,5,1.0,Low,2015,1,13
US-2013-HD1478555-41565,2013-10-24,Standard Class,6,1.0,Low,2013,10,24
MX-2014-MC1742582-41902,2014-09-24,Standard Class,4,1.0,Low,2014,9,24
MX-2012-TB2128028-41062,2012-06-06,Standard Class,4,1.0,Low,2012,6,6
US-2013-AG1033054-41559,2013-10-14,Second Class,2,1.0,Low,2013,10,14
MX-2012-HK1489039-41089,2012-07-05,Standard Class,6,1.0,Low,2012,7,5
US-2015-LR16915101-42180,2015-06-29,Standard Class,4,1.0,Low,2015,6,29
MX-2015-SC2057582-42117,2015-04-28,Standard Class,5,1.0,Low,2015,4,28
MX-2013-JB1600051-41436,2013-06-12,First Class,1,1.0,Low,2013,6,12
MX-2013-KM1637593-41636,2013-12-31,First Class,3,1.0,Low,2013,12,31
US-2012-PO1919518-41185,2012-10-08,Standard Class,5,1.0,Low,2012,10,8
MX-2013-RD1993031-41426,2013-06-03,Second Class,2,1.0,Low,2013,6,3
CA-2015-VP21760140-42294,2015-10-22,Standard Class,5,48.0,High,2015,10,22
CA-2013-VP21760140-41593,2013-11-20,Standard Class,5,12.0,Medium,2013,11,20
TU-2015-AR345134-42228,2015-08-16,Second Class,4,1.0,Low,2015,8,16
IN-2015-AC1045058-42311,2015-11-07,Standard Class,4,1.0,Low,2015,11,7
TU-2015-AZ750134-42132,2015-05-13,Standard Class,5,1.0,Low,2015,5,13
CA-2014-VP21760140-41817,2014-07-03,Standard Class,6,11.0,Medium,2014,7,3
CA-2012-VP21760140-41187,2012-10-08,First Class,3,11.0,Medium,2012,10,8
ES-2015-BP1105045-42263,2015-09-21,Standard Class,5,1.0,Low,2015,9,21
CA-2012-VP21760140-41157,2012-09-08,First Class,3,7.0,Medium,2012,9,8
ZA-2014-BD1500147-41850,2014-08-05,Standard Class,6,1.0,Low,2014,8,5
CA-2013-VP21760140-41423,2013-05-31,First Class,2,6.0,Medium,2013,5,31
CA-2012-VP21760140-41157,2012-09-08,First Class,3,3.0,Low,2012,9,8
CA-2014-VP21760140-41817,2014-07-03,Standard Class,6,1.0,Low,2014,7,3
CA-2014-VP21760140-41817,2014-07-03,Standard Class,6,1.0,Low,2014,7,3
CA-2015-VP21760140-42294,2015-10-22,Standard Class,5,1.0,Low,2015,10,22
UG-2015-CM2655136-42319,2015-11-17,Standard Class,6,1.0,Low,2015,11,17
IN-2015-DK12985144-42112,2015-04-22,Standard Class,4,1.0,Low,2015,4,22
ID-2012-DJ1363059-41228,2012-11-22,Standard Class,7,1.0,Low,2012,11,22
ZA-2013-DN3690147-41429,2013-06-07,Second Class,3,1.0,Low,2013,6,7
CA-2012-VP21760140-41251,2012-12-10,First Class,2,1.0,Low,2012,12,10
BO-2012-ES402013-41147,2012-09-01,Standard Class,6,1.0,Low,2012,9,1
CA-2013-VP21760140-41423,2013-05-31,First Class,2,1.0,Low,2013,5,31
TU-2015-FM4215134-42273,2015-10-01,Standard Class,5,1.0,Low,2015,10,1
IR-2015-HR477060-42182,2015-07-02,Standard Class,5,1.0,Low,2015,7,2
TU-2015-JO5145134-42364,2016-01-02,Standard Class,7,1.0,Low,2016,1,2
CA-2012-VP21760140-41251,2012-12-10,First Class,2,1.0,Low,2012,12,10
TU-2015-JE5475134-42284,2015-10-12,Standard Class,5,1.0,Low,2015,10,12
CA-2015-VW21775140-42341,2015-12-06,First Class,3,185.0,High,2015,12,6
IN-2014-JH1582027-41986,2014-12-18,Standard Class,5,1.0,Low,2014,12,18
EG-2015-JH582038-42252,2015-09-10,Standard Class,5,1.0,Low,2015,9,10
TU-2014-JA5970134-41856,2014-08-08,First Class,3,1.0,Low,2014,8,8
CA-2012-VW21775140-41039,2012-05-15,Standard Class,5,68.0,High,2012,5,15
CA-2014-VW21775140-41934,2014-10-27,Standard Class,5,65.0,High,2014,10,27
CA-2013-VW21775140-41275,2013-01-08,Standard Class,7,63.0,High,2013,1,8
SF-2014-KE6420117-41801,2014-06-17,Standard Class,6,1.0,Low,2014,6,17
SA-2012-LC6870110-41121,2012-08-06,Standard Class,6,1.0,Low,2012,8,6
CA-2015-VW21775140-42326,2015-11-23,Second Class,5,60.0,High,2015,11,23
QA-2015-LM7065105-42362,2015-12-28,Standard Class,4,1.0,Low,2015,12,28
IT-2014-LT1711091-41803,2014-06-19,Standard Class,6,1.0,Low,2014,6,19
ID-2015-LS1720059-42308,2015-11-06,Standard Class,6,1.0,Low,2015,11,6
IT-2014-MZ1751545-41781,2014-05-26,Standard Class,4,1.0,Low,2014,5,26
CA-2013-VW21775140-41275,2013-01-08,Standard Class,7,34.0,High,2013,1,8
CA-2015-VW21775140-42341,2015-12-06,First Class,3,26.0,High,2015,12,6
CA-2014-VW21775140-41937,2014-10-29,Second Class,4,15.0,Medium,2014,10,29
ES-2012-MM1805548-41259,2012-12-20,Standard Class,4,1.0,Low,2012,12,20
CA-2014-VW21775140-41937,2014-10-29,Second Class,4,10.0,Medium,2014,10,29
IN-2015-NH1861059-42349,2015-12-16,Standard Class,5,1.0,Low,2015,12,16
ID-2013-PC1874597-41559,2013-10-15,First Class,3,1.0,Low,2013,10,15
IN-2012-PN1877527-41129,2012-08-11,First Class,3,1.0,Low,2012,8,11
CA-2013-VW21775140-41275,2013-01-08,Standard Class,7,6.0,Medium,2013,1,8
NI-2015-PB915095-42007,2015-01-07,Standard Class,4,1.0,Low,2015,1,7
NI-2015-PB921095-42052,2015-02-22,Standard Class,5,1.0,Low,2015,2,22
CA-2013-VW21775140-41275,2013-01-08,Standard Class,7,4.0,Medium,2013,1,8
SF-2015-QJ9255117-42308,2015-11-04,Standard Class,4,1.0,Low,2015,11,4
CA-2013-VW21775140-41525,2013-09-14,Standard Class,6,1.0,Low,2013,9,14
CA-2012-VW21775140-41104,2012-07-18,Standard Class,4,1.0,Low,2012,7,18
UZ-2012-RS9420142-41193,2012-10-14,First Class,3,1.0,Low,2012,10,14
NI-2015-RE945095-42274,2015-10-01,Standard Class,4,1.0,Low,2015,10,1
TU-2014-RR9525134-41878,2014-09-02,Standard Class,6,1.0,Low,2014,9,2
CA-2015-VW21775140-42341,2015-12-06,First Class,3,1.0,Low,2015,12,6
MZ-2012-RM975087-41179,2012-10-03,Standard Class,6,1.0,Low,2012,10,3
ID-2013-SC2009592-41496,2013-08-14,Standard Class,4,1.0,Low,2013,8,14
CA-2013-VW21775140-41275,2013-01-08,Standard Class,7,1.0,Low,2013,1,8
CA-2013-VW21775140-41310,2013-02-12,Standard Class,7,1.0,Low,2013,2,12
CA-2015-VW21775140-42047,2015-02-15,Second Class,3,1.0,Low,2015,2,15
CA-2012-VW21775140-41104,2012-07-18,Standard Class,4,1.0,Low,2012,7,18
IT-2015-SS2087591-42039,2015-02-10,Standard Class,6,1.0,Low,2015,2,10
CA-2012-VG21790140-41236,2012-11-25,First Class,2,38.0,High,2012,11,25
IN-2013-TS212057-41528,2013-09-17,Standard Class,6,1.0,Low,2013,9,17
IN-2012-TB213557-41066,2012-06-11,Second Class,5,1.0,Low,2012,6,11
CA-2014-VG21790140-41858,2014-08-14,Standard Class,7,25.0,High,2014,8,14
IN-2013-TH2155027-41409,2013-05-15,Same Day,0,1.0,Low,2013,5,15
NI-2014-VT1170095-41908,2014-10-02,Standard Class,6,1.0,Low,2014,10,2
MX-2013-AF1087051-41489,2013-08-09,Standard Class,6,1.0,Low,2013,8,9
US-2015-SG2008054-42366,2016-01-01,Standard Class,4,1.0,Low,2016,1,1
US-2015-DC12850101-42159,2015-06-09,Standard Class,5,1.0,Low,2015,6,9
US-2015-TT2146018-42276,2015-10-04,Standard Class,5,1.0,Low,2015,10,4
US-2014-BP1129098-41919,2014-10-11,Standard Class,4,1.0,Low,2014,10,11
MX-2015-BT1153098-42215,2015-08-06,Standard Class,7,1.0,Low,2015,8,6
MX-2015-AH1021036-42301,2015-10-24,Same Day,0,1.0,Low,2015,10,24
MX-2015-FW143955-42306,2015-11-03,Standard Class,5,1.0,Low,2015,11,3
US-2014-GA1451555-41935,2014-10-29,Standard Class,6,1.0,Low,2014,10,29
US-2014-MO1750018-41720,2014-03-28,Standard Class,6,1.0,Low,2014,3,28
US-2013-BE1145536-41544,2013-10-03,Standard Class,6,1.0,Low,2013,10,3
US-2015-PL18925101-42311,2015-11-10,Standard Class,7,1.0,Low,2015,11,10
MX-2014-KH1669031-41929,2014-10-21,Standard Class,4,1.0,Low,2014,10,21
US-2015-PS1904598-42349,2015-12-16,Standard Class,5,1.0,Low,2015,12,16
MX-2013-AT1073518-41632,2013-12-30,Standard Class,6,1.0,Low,2013,12,30
US-2015-MM1828098-42357,2015-12-23,Standard Class,4,1.0,Low,2015,12,23
MX-2015-RM1975082-42351,2015-12-17,Standard Class,4,1.0,Low,2015,12,17
CA-2015-VG21790140-42194,2015-07-11,First Class,2,20.0,High,2015,7,11
CA-2012-VG21790140-41128,2012-08-09,Second Class,2,18.0,High,2012,8,9
TU-2014-AR825134-41807,2014-06-21,Standard Class,4,1.0,Low,2014,6,21
CA-2015-VG21790140-42034,2015-02-03,Standard Class,4,11.0,Medium,2015,2,3
EG-2013-AJ96038-41616,2013-12-12,Standard Class,4,1.0,Low,2013,12,12
US-2015-VG21790140-42215,2015-08-03,Standard Class,4,8.0,Medium,2015,8,3
CA-2015-VG21790140-42034,2015-02-03,Standard Class,4,1.0,Low,2015,2,3
CA-2015-VG21790140-42034,2015-02-03,Standard Class,4,1.0,Low,2015,2,3
CA-2012-VG21805140-41173,2012-09-26,Standard Class,5,41.0,High,2012,9,26
CA-2014-VG21805140-41878,2014-09-03,Standard Class,7,4.0,Medium,2014,9,3
CA-2014-VG21805140-41723,2014-03-27,First Class,2,4.0,Medium,2014,3,27
CA-2015-VG21805140-42083,2015-03-21,First Class,1,3.0,Low,2015,3,21
CA-2014-VG21805140-41772,2014-05-17,Standard Class,4,1.0,Low,2014,5,17
IN-2013-CC126107-41541,2013-09-28,Standard Class,4,1.0,Low,2013,9,28
CA-2014-VG21805140-41878,2014-09-03,Standard Class,7,1.0,Low,2014,9,3
IT-2015-CL1270045-42225,2015-08-15,Standard Class,6,1.0,Low,2015,8,15
ES-2015-DC1285045-42111,2015-04-24,Standard Class,7,1.0,Low,2015,4,24
US-2013-VS21820140-41418,2013-05-26,Second Class,2,110.0,High,2013,5,26
CA-2012-VS21820140-40916,2012-01-13,Standard Class,5,6.0,Medium,2012,1,13
PL-2012-DB2910103-41005,2012-04-08,Second Class,2,1.0,Low,2012,4,8
ID-2015-DP1339059-42236,2015-08-26,Standard Class,6,1.0,Low,2015,8,26
IN-2014-DA1345058-41769,2014-05-15,Standard Class,5,1.0,Low,2014,5,15
NI-2013-EB387095-41352,2013-03-23,Standard Class,4,1.0,Low,2013,3,23
US-2014-VS21820140-41647,2014-01-13,Standard Class,5,3.0,Low,2014,1,13
AE-2014-EB4110138-41926,2014-10-14,Same Day,0,1.0,Low,2014,10,14
NI-2015-EH412595-42347,2015-12-15,Standard Class,6,1.0,Low,2015,12,15
AG-2013-GH44103-41604,2013-11-30,Standard Class,4,1.0,Low,2013,11,30
CA-2015-VS21820140-42148,2015-05-30,Standard Class,6,3.0,Low,2015,5,30
TU-2015-GG4650134-42266,2015-09-21,Second Class,2,1.0,Low,2015,9,21
US-2014-VS21820140-41647,2014-01-13,Standard Class,5,2.0,Low,2014,1,13
US-2014-VS21820140-41647,2014-01-13,Standard Class,5,2.0,Low,2014,1,13
US-2013-VS21820140-41418,2013-05-26,Second Class,2,1.0,Low,2013,5,26
CA-2012-VS21820140-40916,2012-01-13,Standard Class,5,1.0,Low,2012,1,13
CA-2014-VM21835140-41716,2014-03-18,Same Day,0,25.0,High,2014,3,18
CA-2014-VM21835140-41716,2014-03-18,Same Day,0,9.0,Medium,2014,3,18
US-2014-VM21835140-41772,2014-05-17,Standard Class,4,8.0,Medium,2014,5,17
TZ-2015-KH6690129-42131,2015-05-09,First Class,2,1.0,Low,2015,5,9
CA-2014-VM21835140-41805,2014-06-18,First Class,3,4.0,Medium,2014,6,18
IR-2013-LC687060-41585,2013-11-12,Second Class,5,1.0,Low,2013,11,12
ID-2015-MG1789099-42151,2015-05-31,Standard Class,4,1.0,Low,2015,5,31
CA-2015-VM1183523-42361,2015-12-23,Same Day,0,4.0,Medium,2015,12,23
US-2013-ML1804018-41479,2013-07-26,First Class,2,1.0,Low,2013,7,26
GB-2015-ML804046-42325,2015-11-23,Standard Class,6,1.0,Low,2015,11,23
SA-2012-MH8115110-41178,2012-09-30,Standard Class,4,1.0,Low,2012,9,30
NI-2013-MW822095-41431,2013-06-13,Standard Class,7,1.0,Low,2013,6,13
US-2015-VM21835140-42252,2015-09-07,Second Class,2,3.0,Low,2015,9,7
US-2012-VM21835140-40989,2012-03-21,Same Day,0,2.0,Low,2012,3,21
US-2014-VM21835140-41772,2014-05-17,Standard Class,4,1.0,Low,2014,5,17
IR-2012-NB865560-41128,2012-08-12,Standard Class,5,1.0,Low,2012,8,12
ES-2015-NP1867048-42178,2015-06-27,Standard Class,4,1.0,Low,2015,6,27
UP-2013-ON8715137-41287,2013-01-17,Standard Class,4,1.0,Low,2013,1,17
CA-2014-VM21835140-41805,2014-06-18,First Class,3,1.0,Low,2014,6,18
CA-2015-VM1183523-42361,2015-12-23,Same Day,0,1.0,Low,2015,12,23
CA-2015-WB21850140-42185,2015-07-01,First Class,1,337.0,High,2015,7,1
ML-2014-RK930079-42003,2015-01-03,Standard Class,4,1.0,Low,2015,1,3
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,226.0,High,2014,12,12
IT-2015-RS19420139-42087,2015-03-29,Standard Class,5,1.0,Low,2015,3,29
TU-2014-RR9525134-41878,2014-09-02,Standard Class,6,1.0,Low,2014,9,2
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,116.0,High,2014,12,12
IN-2014-RA1991527-41782,2014-05-29,Standard Class,6,1.0,Low,2014,5,29
IR-2014-RA991560-41782,2014-05-27,Standard Class,4,1.0,Low,2014,5,27
NI-2015-SF1006595-42035,2015-02-05,Standard Class,5,1.0,Low,2015,2,5
IV-2012-SL1015529-41212,2012-11-03,Standard Class,4,1.0,Low,2012,11,3
NI-2014-SC1030595-41866,2014-08-22,Standard Class,7,1.0,Low,2014,8,22
PL-2014-SC10680103-41659,2014-01-24,Second Class,4,1.0,Low,2014,1,24
PL-2014-SC10680103-41659,2014-01-24,Second Class,4,1.0,Low,2014,1,24
US-2013-WB21850140-41496,2013-08-16,Standard Class,6,72.0,High,2013,8,16
TU-2015-SC10770134-42185,2015-07-04,Standard Class,4,1.0,Low,2015,7,4
ES-2014-SC2084548-41771,2014-05-16,Standard Class,4,1.0,Low,2014,5,16
CA-2012-WB21850140-41216,2012-11-10,Standard Class,7,60.0,High,2012,11,10
NI-2013-SV1093595-41542,2013-09-29,Standard Class,4,1.0,Low,2013,9,29
RS-2015-TB11250108-42040,2015-02-12,Standard Class,7,1.0,Low,2015,2,12
SA-2015-TM11490110-42314,2015-11-10,Standard Class,4,1.0,Low,2015,11,10
IN-2015-VT2170059-42281,2015-10-06,Second Class,2,1.0,Low,2015,10,6
MX-2015-DB1355518-42171,2015-06-21,Standard Class,5,1.0,Low,2015,6,21
US-2013-KT1646555-41538,2013-09-24,First Class,3,1.0,Low,2013,9,24
MX-2014-TB2125018-41812,2014-06-26,Standard Class,4,1.0,Low,2014,6,26
MX-2015-AJ1079528-42180,2015-06-29,Standard Class,4,1.0,Low,2015,6,29
US-2014-SC2005055-41783,2014-05-31,Standard Class,7,1.0,Low,2014,5,31
SF-2013-AS10045117-41593,2013-11-20,Standard Class,5,1.0,Low,2013,11,20
IN-2014-AC10420130-41874,2014-08-27,Standard Class,4,1.0,Low,2014,8,27
UG-2014-BP1185136-41870,2014-08-24,Standard Class,5,1.0,Low,2014,8,24
ZA-2015-BS1380147-42087,2015-03-28,Standard Class,4,1.0,Low,2015,3,28
PL-2012-BD1560103-41254,2012-12-15,Standard Class,4,1.0,Low,2012,12,15
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,48.0,High,2014,12,12
CA-2015-WB21850140-42185,2015-07-01,First Class,1,34.0,High,2015,7,1
CA-2012-WB21850140-41216,2012-11-10,Standard Class,7,28.0,High,2012,11,10
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,26.0,High,2014,12,12
ZA-2014-CK2325147-41830,2014-07-15,Second Class,5,1.0,Low,2014,7,15
ES-2015-DR12940120-42279,2015-10-06,Standard Class,4,1.0,Low,2015,10,6
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,25.0,High,2014,12,12
IR-2013-DB297060-41639,2014-01-05,Standard Class,5,1.0,Low,2014,1,5
IS-2013-DV304563-41427,2013-06-06,Standard Class,4,1.0,Low,2013,6,6
UP-2015-DP3390137-42357,2015-12-24,Second Class,5,1.0,Low,2015,12,24
IZ-2014-DJ351061-41951,2014-11-08,Same Day,0,1.0,Low,2014,11,8
IN-2014-EM1381092-41892,2014-09-14,Standard Class,4,1.0,Low,2014,9,14
US-2013-WB21850140-41496,2013-08-16,Standard Class,6,23.0,High,2013,8,16
IN-2014-EB139307-41914,2014-10-05,Second Class,3,1.0,Low,2014,10,5
CA-2015-WB21850140-42185,2015-07-01,First Class,1,22.0,High,2015,7,1
ES-2012-EM1396064-40919,2012-01-16,Standard Class,5,1.0,Low,2012,1,16
SA-2012-EH4125110-41153,2012-09-06,Standard Class,5,1.0,Low,2012,9,6
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,17.0,High,2014,12,12
CA-2012-WB21850140-41216,2012-11-10,Standard Class,7,15.0,Medium,2012,11,10
IN-2014-GT147107-41893,2014-09-18,Standard Class,7,1.0,Low,2014,9,18
BU-2012-HR477019-41114,2012-07-31,Standard Class,7,1.0,Low,2012,7,31
CA-2013-WB21850140-41608,2013-12-04,Standard Class,4,13.0,Medium,2013,12,4
IT-2014-HF14995139-41952,2014-11-16,Standard Class,7,1.0,Low,2014,11,16
ES-2015-IM1505545-42063,2015-03-04,Standard Class,4,1.0,Low,2015,3,4
ES-2015-IG1508545-42032,2015-02-04,Standard Class,7,1.0,Low,2015,2,4
SU-2015-JM5250122-42006,2015-01-06,Standard Class,4,1.0,Low,2015,1,6
IR-2015-JB540060-42287,2015-10-14,Standard Class,4,1.0,Low,2015,10,14
IT-2014-JS1559548-41665,2014-01-31,Standard Class,5,1.0,Low,2014,1,31
MO-2013-JH591086-41620,2013-12-15,Second Class,3,1.0,Low,2013,12,15
ES-2012-JD1606045-40961,2012-02-24,Second Class,2,1.0,Low,2012,2,24
US-2015-WB21850140-42349,2015-12-14,First Class,3,13.0,Medium,2015,12,14
CG-2013-JD606033-41502,2013-08-22,Standard Class,6,1.0,Low,2013,8,22
IN-2013-JW1607558-41444,2013-06-25,Standard Class,6,1.0,Low,2013,6,25
US-2013-WB21850140-41496,2013-08-16,Standard Class,6,11.0,Medium,2013,8,16
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,11.0,Medium,2014,12,12
TU-2012-KH6690134-41073,2012-06-18,Standard Class,5,1.0,Low,2012,6,18
TU-2012-LB6795134-41034,2012-05-11,Standard Class,6,1.0,Low,2012,5,11
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,9.0,Medium,2014,12,12
TU-2015-LC6960134-42178,2015-06-28,Standard Class,5,1.0,Low,2015,6,28
ZA-2015-LR7035146-42228,2015-08-12,Same Day,0,1.0,Low,2015,8,12
ES-2015-LP17080120-42042,2015-02-11,Standard Class,4,1.0,Low,2015,2,11
ID-2012-LO1717092-41034,2012-05-09,Standard Class,4,1.0,Low,2012,5,9
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,8.0,Medium,2014,12,12
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,6.0,Medium,2014,12,12
CA-2013-WB21850140-41608,2013-12-04,Standard Class,4,5.0,Medium,2013,12,4
CA-2014-WB21850140-41923,2014-10-13,First Class,2,5.0,Medium,2014,10,13
ZA-2014-ND8460147-41670,2014-02-05,Second Class,5,1.0,Low,2014,2,5
IN-2013-RE1940527-41488,2013-08-06,Standard Class,4,1.0,Low,2013,8,6
NI-2012-RH951095-41086,2012-06-30,Standard Class,4,1.0,Low,2012,6,30
SA-2015-RH9600110-42166,2015-06-16,Standard Class,5,1.0,Low,2015,6,16
CA-2014-WB21850140-41654,2014-01-21,Standard Class,6,4.0,Medium,2014,1,21
CA-2012-WB21850140-41254,2012-12-16,Standard Class,5,3.0,Low,2012,12,16
IR-2015-SE1011060-42291,2015-10-18,Standard Class,4,1.0,Low,2015,10,18
ES-2015-SL20155139-42321,2015-11-19,Standard Class,6,1.0,Low,2015,11,19
IN-2015-SJ202157-42007,2015-01-08,Standard Class,5,1.0,Low,2015,1,8
RS-2015-SB10290108-42082,2015-03-20,First Class,1,1.0,Low,2015,3,20
TU-2015-SW10350134-42024,2015-01-23,Second Class,3,1.0,Low,2015,1,23
IN-2012-SC2077058-41256,2012-12-16,Second Class,3,1.0,Low,2012,12,16
CA-2014-WB21850140-41923,2014-10-13,First Class,2,3.0,Low,2014,10,13
ID-2015-SV20935102-42118,2015-04-29,Standard Class,5,1.0,Low,2015,4,29
CA-2012-WB21850140-41262,2012-12-24,Standard Class,5,3.0,Low,2012,12,24
NI-2015-TA1138595-42326,2015-11-20,Second Class,2,1.0,Low,2015,11,20
MX-2012-KM1672018-41242,2012-12-05,Standard Class,6,1.0,Low,2012,12,5
MX-2015-CS1213018-42285,2015-10-11,Second Class,3,1.0,Low,2015,10,11
MX-2013-DD1357018-41576,2013-11-04,Standard Class,6,1.0,Low,2013,11,4
MX-2013-BF1121531-41537,2013-09-25,Standard Class,5,1.0,Low,2013,9,25
MX-2013-AB1025518-41637,2014-01-05,Standard Class,7,1.0,Low,2014,1,5
US-2013-SJ2021582-41543,2013-09-29,First Class,3,1.0,Low,2013,9,29
MX-2012-BS11380143-41206,2012-10-28,Second Class,4,1.0,Low,2012,10,28
US-2012-CK123255-41081,2012-06-27,Standard Class,6,1.0,Low,2012,6,27
MX-2014-PA1906036-41671,2014-02-03,First Class,2,1.0,Low,2014,2,3
US-2012-KT1646518-41017,2012-04-24,Standard Class,6,1.0,Low,2012,4,24
US-2015-RH1955518-42079,2015-03-16,Same Day,0,1.0,Low,2015,3,16
US-2015-SJ202155-42287,2015-10-12,Second Class,2,1.0,Low,2015,10,12
MX-2015-AA1064593-42306,2015-11-04,Standard Class,6,1.0,Low,2015,11,4
MX-2015-BT1153082-42311,2015-11-07,Standard Class,4,1.0,Low,2015,11,7
US-2014-SC208455-41669,2014-02-04,Second Class,5,1.0,Low,2014,2,4
IN-2013-AD101807-41552,2013-10-09,Standard Class,4,1.0,Low,2013,10,9
ID-2013-AC10420102-41555,2013-10-13,Standard Class,5,1.0,Low,2013,10,13
ES-2012-AG1049564-41254,2012-12-16,Standard Class,5,1.0,Low,2012,12,16
TU-2014-BP1050134-41823,2014-07-09,Standard Class,6,1.0,Low,2014,7,9
CA-2015-WB21850140-42320,2015-11-17,Standard Class,5,2.0,Low,2015,11,17
CG-2015-BT144033-42067,2015-03-08,Standard Class,4,1.0,Low,2015,3,8
IN-2014-BT116807-41764,2014-05-07,Second Class,2,1.0,Low,2014,5,7
NI-2014-CM183095-41796,2014-06-10,Standard Class,4,1.0,Low,2014,6,10
CA-2014-WB21850140-41654,2014-01-21,Standard Class,6,2.0,Low,2014,1,21
SU-2012-CS2460122-41121,2012-08-05,Standard Class,5,1.0,Low,2012,8,5
CA-2015-WB21850140-42185,2015-07-01,First Class,1,2.0,Low,2015,7,1
CA-2012-WB21850140-41216,2012-11-10,Standard Class,7,1.0,Low,2012,11,10
SF-2012-CC2685117-41263,2012-12-26,Standard Class,6,1.0,Low,2012,12,26
NI-2015-CR273095-42364,2015-12-26,Same Day,0,1.0,Low,2015,12,26
IN-2015-DV1304559-42321,2015-11-18,Standard Class,5,1.0,Low,2015,11,18
CA-2012-WB21850140-41262,2012-12-24,Standard Class,5,1.0,Low,2012,12,24
CA-2014-WB21850140-41654,2014-01-21,Standard Class,6,1.0,Low,2014,1,21
IT-2013-DB1361548-41434,2013-06-14,Second Class,5,1.0,Low,2013,6,14
CA-2014-WB21850140-41985,2014-12-12,Same Day,0,1.0,Low,2014,12,12
AG-2014-ES40803-41948,2014-11-08,First Class,3,1.0,Low,2014,11,8
US-2015-WB21850140-42349,2015-12-14,First Class,3,1.0,Low,2015,12,14
SA-2015-EJ4155110-42139,2015-05-19,Second Class,4,1.0,Low,2015,5,19
CA-2012-WB21850140-41216,2012-11-10,Standard Class,7,1.0,Low,2012,11,10
IT-2013-GG1465045-41475,2013-07-24,Standard Class,4,1.0,Low,2013,7,24
IN-2014-HE1480059-41811,2014-06-25,Standard Class,4,1.0,Low,2014,6,25
ID-2014-HE14800130-41955,2014-11-17,Standard Class,5,1.0,Low,2014,11,17
IT-2013-HG1484591-41348,2013-03-19,Standard Class,4,1.0,Low,2013,3,19
RS-2012-HJ4875108-41164,2012-09-15,First Class,3,1.0,Low,2012,9,15
IN-2013-JD1579027-41355,2013-03-29,Standard Class,7,1.0,Low,2013,3,29
